step,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9,torque_10,torque_11,torque_12,torque_13,torque_14,torque_15,torque_16,torque_17,torque_18
750,9.982071,-68.10106,-98.580536,-136.95819,-40.0,-16.195,21.44246,20.499313,14.061523,-4.6870117,-0.9750633,6.770743,40.0,11.447588,5.074951,13.338684,15.43869,-1.2485352,2.1307983
751,1.931839,72.51654,36.94626,-5.201721,26.145233,-9.495094,-28.902187,-8.9272,9.579346,1.2751465,7.6912985,-10.838682,-14.314003,18.0,-18.0,-28.47926,24.153225,18.0,-7.405945
752,24.393847,-3.3569489,-71.45734,-129.96887,40.0,-6.97377,8.452671,4.287979,10.466675,18.180237,-18.909557,-40.0,-20.825409,-18.0,-18.0,-4.9313583,-13.410255,18.0,-18.0
753,14.736355,-3.154707,-70.330124,-116.62915,16.986298,0.58382607,-1.6092606,-3.2641907,20.68335,8.107178,-19.261604,5.0270224,4.966095,-18.0,18.0,23.278915,-11.153,-6.290489,2.7636108
754,-34.24103,108.521484,-21.467743,-119.282104,40.0,-3.216156,-35.918976,-5.5845947,5.68042,-5.675354,9.403198,-19.262094,40.0,-18.0,-18.0,-11.948441,40.0,-5.928202,3.3045044
755,7.5369263,-41.229015,33.673195,-12.684784,40.0,10.804192,8.287092,-11.772644,7.656128,-4.092804,-35.204933,-23.691559,-40.0,5.649887,-5.4346313,40.0,40.0,-11.812969,11.624634
756,8.426552,43.0895,73.381386,33.6651,40.0,4.632497,-24.133568,-0.703125,6.365967,-4.299286,-13.4281845,-3.3401184,2.2670135,-4.521881,-2.3839111,4.4453354,-12.776754,18.0,18.0
757,-1.1457062,-20.322128,-20.565895,-17.817871,-6.921509,3.8719635,12.046181,22.953552,17.144165,1.4459534,34.421432,40.0,18.22519,18.0,-2.4497375,-7.826355,16.708,18.0,-2.841919
758,-6.616392,26.374664,-25.733154,-33.909058,0.53863525,1.2206221,-19.457571,0.8547363,28.635986,7.901184,-0.12139702,40.0,-20.785858,18.0,8.457855,40.0,-40.0,-8.6408,2.16568
759,-4.0393147,-19.933422,-38.06581,-35.8468,6.480377,-2.3653336,25.283974,31.723389,27.937195,5.3099976,7.6995735,40.0,-40.0,16.244112,6.5946655,0.43805695,-40.0,-9.444266,-1.0827332
760,-12.547073,0.7548218,-16.529007,-27.01001,-1.042572,4.347257,-1.3943634,-0.28668213,18.159668,-4.429718,3.5687704,-2.286049,-40.0,-10.352409,-18.0,-40.0,-40.0,-18.0,-9.419617
761,-1.5127707,27.87573,-8.0474205,-21.663818,3.1348267,5.512163,-15.246765,-20.747437,15.324341,-13.121521,-10.130489,-13.131914,-40.0,-7.19471,2.3930664,6.4904804,-11.371002,-18.0,3.9779358
762,20.692076,-46.33865,-30.411694,-9.122925,-21.651703,-17.236458,71.86505,49.20581,-131.40515,-10.374054,-10.783766,-19.784485,18.56957,-3.2255344,13.093933,6.638851,26.50953,10.259705,13.5529785
763,11.662407,35.016785,39.11787,-12.148193,-40.0,-47.004307,-108.23944,-103.616104,-294.10413,40.0,-4.9258347,-2.3514023,20.321571,0.03217888,-18.0,25.353745,-3.0456696,0.6690521,-18.0
764,-30.175049,53.271034,-3.0389023,2.348999,-0.21499634,9.101318,-200.0,-52.496323,-183.56024,40.0,14.929277,27.304129,36.311424,2.5802002,5.034424,-40.0,40.0,18.0,-18.0
765,-11.78404,48.805084,13.073036,5.7559814,-2.9226074,-12.949265,-147.89131,-76.66989,-160.24524,40.0,40.973503,14.769619,40.0,4.345251,6.1855164,-27.758953,40.0,18.0,-18.0
766,8.732251,-5.403309,-3.4848633,0.52453613,-4.761566,12.066544,-50.76762,-86.484924,-239.85992,40.0,-7.256027,-13.496746,40.0,2.2243958,1.8781738,-5.1207237,40.0,18.0,-3.9263306
767,8.214041,-12.416138,7.6661987,0.2442627,-2.0954285,-11.855734,-4.309704,-29.155426,-129.32343,40.0,18.873274,-12.138433,8.827637,8.770801,18.0,-19.517868,0.4705019,-7.9335327,0.50494385
768,21.478401,-24.95913,30.494568,-1.5515137,-4.7605896,-21.293175,52.7692,-125.70526,-185.24207,40.0,1.3894501,-11.806152,-20.291107,-3.9812446,-5.71698,-0.12937546,-40.0,-18.0,18.0
769,-10.461365,32.790054,-21.795654,11.954346,-0.46069336,29.169537,-123.88437,-10.992985,-114.12201,40.0,19.625292,11.390373,-2.5278244,2.9565582,-18.0,-25.118515,-20.082245,-18.0,-3.8848877
770,0.7731514,30.925234,-4.8184814,5.4733887,-1.9640198,18.258461,-87.64202,65.46393,24.049683,40.0,-21.577965,-17.762848,2.219429,-18.0,-18.0,15.702034,4.8112984,-18.0,1.9485168
771,24.897827,-0.6613693,90.76355,-43.993286,19.02649,-11.3381195,52.748154,-34.75815,-67.41971,40.0,19.499191,40.0,-3.233181,-8.185364,8.466736,9.791496,1.267479,-18.0,-6.6995544
772,-2.6076088,20.532722,-3.6984253,9.024414,-1.1271667,-8.24483,26.567993,64.64783,40.38217,40.0,9.716445,3.8746529,40.0,3.7829714,-18.0,18.065804,22.92622,12.671894,17.65915
773,3.5734024,26.56718,17.374146,41.502563,-20.836243,17.147839,-27.700346,-13.123715,-11.55896,-11.803314,-42.849827,-10.88875,-19.797611,-1.8750229,18.0,40.0,-13.97281,18.0,-18.0
774,-3.4031525,-9.729336,22.400452,45.769104,40.0,11.649318,3.3962708,-34.103504,-28.704529,-40.0,-8.963852,-8.234764,-7.2062397,-14.077676,-2.8632202,17.009903,11.540554,1.6001464,10.970306
775,-5.4296265,-15.08432,20.348297,32.880188,-11.396332,-0.9048567,29.098902,-32.171974,-31.456604,8.868134,-0.0037078857,12.016716,40.0,5.854866,16.454346,40.0,-40.0,-7.9588394,18.0
776,-7.795273,-17.08667,6.8500977,33.86975,0.8234253,-2.008874,23.44817,-39.999725,-43.148926,3.2927246,12.651333,0.10506439,-2.878868,-18.0,-4.3372498,-17.021215,-2.2401109,-18.0,18.0
777,21.20655,44.80259,7.2983704,28.86316,4.588196,1.5079918,-23.876411,-7.8829346,-21.140259,9.868286,-36.335953,-40.0,-12.46442,-18.0,-7.6865845,0.033046722,-40.0,-18.0,-4.2092285
778,31.393234,63.968464,100.543686,-171.06293,-40.0,-23.07463,43.330673,-1.196167,-18.891602,-17.156311,-0.0763855,26.605042,33.570335,18.0,18.0,-0.3773756,4.0901794,-5.106346,-18.0
779,29.647968,-33.376587,-74.984634,-300.0,-40.0,-8.946812,32.373558,12.878418,-19.356934,13.51532,16.257063,40.0,10.856522,18.0,-18.0,-1.4771423,40.0,6.932602,-6.70105
780,-11.164274,88.89888,-144.49527,-280.45654,-40.0,-7.5900154,-28.61168,27.551575,-2.6142578,3.822235,18.722324,0.57559586,-40.0,-8.824734,6.102478,-23.018778,-0.847847,4.9725494,-8.254761
781,0.581089,129.53215,-123.61798,-223.66443,-40.0,-7.584934,-51.764107,48.05426,11.997437,40.0,16.108418,30.35001,-10.496712,-6.7271767,10.709015,5.620898,3.050171,2.2797775,0.33215332
782,-2.2495804,38.612907,-66.66965,-180.97748,-17.497253,-3.2674723,-14.275646,14.8941345,9.439087,-5.976654,11.731431,3.0478134,3.7464294,0.47901797,12.96698,4.8441887,40.0,7.067375,6.3808594
783,27.047153,23.488892,-0.24860382,-86.50415,40.0,-5.6821823,-1.7975006,-20.16359,3.699829,4.304657,-25.365917,-40.0,0.96419525,0.4993496,18.0,-15.380068,-27.137146,18.0,-11.969849
784,8.177511,98.399284,37.940125,10.697449,28.458069,3.2853527,-21.265549,-11.404694,8.05127,34.404602,-7.9341717,-13.823093,-12.693359,-1.8505564,-10.910004,-11.875254,-4.844452,-7.246887,-18.0
785,-18.17762,7.7215576,-42.32618,-97.93652,40.0,20.464937,2.2332058,-1.8878174,2.4256592,-40.0,-11.444744,-40.0,-9.075413,-10.237656,-18.0,21.9651,40.0,-2.9571648,3.3501892
786,15.424875,-76.86334,24.980875,-24.92395,26.939117,4.784857,25.615982,-20.207123,-1.3516846,0.9684143,-28.63272,-40.0,33.81996,18.0,-7.443756,-20.27261,-20.3863,-18.0,-2.4942017
787,-4.529217,55.456642,-127.5376,-144.51096,40.0,-12.718407,-25.822006,52.55902,21.27356,-5.0953064,18.950607,10.884468,1.9301529,11.528704,0.83169556,-2.0058327,-1.015892,0.8058014,-4.7237244
788,6.062561,23.44117,-10.140999,-20.907196,40.0,-0.8114166,-14.176244,6.892334,10.137207,4.217865,7.3311195,40.0,40.0,-1.0674658,-15.03653,9.082286,-40.0,-1.2133827,18.0
789,2.9531364,6.8242416,48.631866,28.587616,7.55896,-6.2999115,3.9299598,-9.0807495,-2.6262207,3.5915833,-6.069689,-13.314671,-13.744888,-18.0,-18.0,-18.627453,14.982193,-5.2951508,-8.5737915
790,3.2908592,50.35964,32.5764,11.068848,3.7951965,-9.201454,-39.221565,-23.921692,9.074707,2.171051,-6.7486343,6.8883476,-40.0,-5.424553,2.7254333,4.9282,1.3100662,18.0,3.7199707
791,2.4305415,-25.49089,-69.525955,-32.484314,-9.495026,2.4128876,27.40374,50.76245,34.47992,-4.5304565,-9.498571,3.0176811,0.006591797,18.0,18.0,21.367691,1.2001419,-1.2918739,8.843353
792,1.130394,4.2164154,2.339676,-8.132324,-18.174927,9.453812,-15.531372,-6.378113,1.6020508,-25.401367,-14.023686,-3.8809204,5.922867,18.0,18.0,12.834036,-9.93959,-18.0,18.0
793,-3.9327412,-2.9591656,-37.94766,-24.194641,1.3182068,7.118294,8.879459,12.497131,23.916687,0.40872192,-0.6563797,-8.237305,-11.79104,-7.9119263,18.0,-11.575441,12.977325,3.7035637,18.0
794,-18.521042,-15.059402,-52.48799,-22.82721,-14.3714905,-9.714867,6.70578,78.25067,37.895874,-1.473999,45.91409,40.0,11.571545,-2.647089,18.0,-40.0,-17.39772,18.0,-18.0
795,-8.809237,12.368729,-20.648684,-17.663818,-7.6724243,-27.453346,-12.440086,79.84787,-83.77942,-40.0,50.458088,40.0,40.0,3.140522,-3.178009,-12.858837,19.731369,-18.0,-7.9387817
796,17.601007,-25.470165,14.235794,-7.8828125,6.1933594,16.148941,-27.855255,55.3804,-300.0,40.0,-56.726307,-11.656395,-30.841927,-18.0,8.999481,28.441002,35.27359,18.0,18.0
797,-0.07510376,6.164009,-16.809053,-15.958862,4.775818,-16.967918,-110.23547,0.5524597,-300.0,40.0,-3.9342108,-7.561943,-35.67655,-18.0,-7.3423767,36.271442,34.79741,18.0,4.8164673
798,-15.304348,55.12338,12.269676,-1.0740967,40.0,4.6819096,-140.76746,-74.37836,-300.0,40.0,9.621922,-1.5973434,40.0,7.5869446,-2.7467346,-10.841705,-7.105709,-4.5910263,-4.405792
799,1.203804,25.070162,9.422104,-8.349487,-18.279144,-42.29654,-68.00796,-90.67023,-300.0,40.0,54.25518,12.525747,31.605232,8.772797,-1.9203796,-40.0,-40.0,-6.2614326,18.0
800,11.864941,-10.380157,14.147293,-2.60083,-40.0,35.807236,20.27761,-96.25693,-242.07751,40.0,-47.48501,-16.728268,3.9086075,4.644042,-5.155365,28.644352,-40.0,17.315498,-18.0
801,2.1017518,-6.454627,3.157837,-8.855957,12.000824,8.891192,8.889397,-17.88984,-98.80487,40.0,-12.158485,-40.0,-1.5628281,-4.2662125,-18.0,-4.5916333,3.1776886,-18.0,2.8972778
802,-13.8802805,19.05613,-9.882874,4.166992,-1.3865356,16.027843,-73.1645,13.006065,-30.675232,40.0,6.2009583,-11.623444,33.778442,4.9403076,-1.2943115,-11.644316,28.25299,2.6766891,-1.3326416
803,3.166212,14.093796,43.338074,9.255249,8.389496,20.422503,-32.504154,-99.515594,-58.22055,40.0,-30.950195,2.2458687,-40.0,-3.9438457,18.0,40.0,40.0,-18.0,18.0
804,8.097637,43.38385,31.157715,4.3953857,26.439606,0.78372,-85.438255,13.796791,11.96756,40.0,-12.331741,-6.1065865,-40.0,-6.2776794,18.0,-9.967976,-16.288754,0.29909134,-4.720276
805,-8.656515,-9.83598,8.87738,6.095337,-36.77527,-3.8350449,48.048244,-8.910973,4.351593,-0.8998413,8.908764,-2.8912125,-9.53397,-6.341858,-8.369873,-25.482536,-40.0,3.3346329,-18.0
806,20.560009,11.04579,38.58722,31.832642,16.77472,10.289715,-2.6255264,-18.56177,-9.287659,-14.026581,-39.79657,-24.79329,-40.0,-1.8365784,-10.851318,24.039333,-0.020303726,18.0,-18.0
807,-6.3843536,-6.1310883,8.666748,16.209717,40.0,-8.375982,11.0086,-5.8994446,-14.802185,-0.5235901,21.312069,40.0,7.601738,-18.0,-18.0,5.158512,-19.548584,-3.6071167,5.65567
808,2.4429245,5.3243866,6.2684937,24.36853,-4.3354797,4.5116234,-3.8080292,-34.96145,-34.604248,4.0834656,6.800041,40.0,27.834026,4.822407,18.0,15.447927,6.613426,0.32353973,7.2595215
809,-16.973907,-6.5469666,36.039856,48.92682,-5.2420654,2.340805,5.1753387,-40.51249,-38.37915,18.245514,-4.2291107,-32.265915,40.0,-18.0,-16.95523,-10.562878,13.849632,18.0,18.0
810,2.4482384,13.588211,15.079895,38.229248,4.519867,6.798523,-31.109451,-16.191368,-25.078613,1.6491699,-17.103382,-29.194382,9.641239,18.0,-5.071533,-2.5223055,0.9688449,18.0,-18.0
811,4.6282234,13.487473,8.216766,16.052673,5.7846985,1.8283844,1.5244293,-15.450951,-16.229004,-4.0772095,0.115730286,0.19500732,7.559784,18.0,-18.0,-10.52246,-36.124702,14.450859,-18.0
812,5.1753235,-6.968689,19.564758,7.758911,0.97268677,14.1492,9.843207,-21.83361,-14.442017,0.5636902,-14.365158,12.45451,-13.668987,-6.7270584,18.0,13.952812,-26.250977,-18.0,7.0841064
813,10.782154,200.0,-23.466736,-238.79504,26.76944,-4.943802,-68.58525,29.70427,11.556274,3.5640564,-3.6826477,-10.703514,-9.904137,-18.0,-0.32312012,-34.099094,14.974602,-18.0,18.0
814,-4.847563,127.22789,-73.349365,-300.0,36.50293,-21.587503,8.507684,1.5139465,-30.39624,-8.250671,44.830536,18.763615,-40.0,-0.5310402,1.8934326,-17.176708,24.01656,9.3913555,-10.027466
815,-28.993511,124.50665,-60.69272,-300.0,40.0,2.2756119,-28.416431,5.6576233,6.2749023,17.534912,20.228363,-0.34116364,12.133766,9.410267,-18.0,1.1630859,21.89275,-3.2617836,18.0
816,-22.534348,16.600456,-46.831833,-300.0,40.0,15.09436,5.5630608,-11.356781,4.4813232,40.0,-8.533695,13.023493,-33.21184,-7.5561485,7.6217957,40.0,2.9064102,6.984764,18.0
817,17.628395,98.76286,-96.86041,-250.79697,40.0,1.9499054,-22.723557,35.476562,10.133301,-18.831177,-5.3329277,-33.91513,40.0,-0.7072296,-6.135315,-14.350616,-40.0,18.0,-11.984314
818,3.196106,85.446625,-21.2333,-93.68817,40.0,-5.4995003,-20.292992,1.998352,13.689575,-22.796448,-9.044304,9.227493,12.576759,-18.0,1.9270935,29.299883,-15.830802,-5.8738327,2.1604614
819,9.000586,-29.147636,-25.708092,-58.42462,40.0,4.455799,6.780136,-0.36120605,3.0808105,-40.0,-20.998806,-6.7447414,-2.5609055,3.772438,18.0,14.212055,-40.0,-7.324993,-0.89575195
820,0.3774643,40.162083,59.395752,40.57666,40.0,-15.036591,-16.369247,-5.7090454,3.9595947,10.878113,1.0084915,-33.161697,-28.937317,-0.19792557,-10.602051,-40.0,7.9772224,-5.6409216,-18.0
821,-0.33045197,-36.501503,-58.394157,-31.124573,16.253113,8.191227,7.1378403,19.87201,13.77002,11.420471,6.309101,4.0145264,-30.101837,-1.3460844,-18.0,-14.61565,-23.110825,-2.8885288,-18.0
822,6.724518,26.0873,15.022461,12.02359,-1.6351929,-0.95153046,-23.493744,20.27362,4.984497,40.0,-14.502222,-17.205215,4.595234,1.802166,-18.0,-6.3345127,8.765488,3.9487,-2.2671814
823,-1.60355,19.36512,8.653015,2.0559082,0.76553345,2.7410583,-35.400482,4.76416,6.6883545,-13.5581665,3.2178693,17.081161,11.711314,4.5578194,3.5138855,24.280449,11.441177,-18.0,18.0
824,-14.100891,-24.2985,-21.042519,-19.57367,-16.903809,10.274807,8.724442,21.860718,18.220093,-7.19162,-4.1017723,0.34851074,40.0,4.7685137,0.600647,6.2672386,40.0,-4.67309,2.6650085
825,-5.5814285,16.728302,-55.698845,-39.735474,-40.0,-9.928146,-17.84562,33.035767,43.942444,2.8768616,46.241577,40.0,-8.960209,-13.818665,18.0,-15.752142,40.0,18.0,4.0774536
826,-4.237465,-48.962082,-74.08177,-36.229126,10.919037,20.049026,26.401237,59.292297,54.53412,12.151489,17.361347,40.0,15.389214,18.0,18.0,-9.212654,-24.001816,2.5307274,-7.9645996
827,-9.168678,24.858711,5.2619953,1.2832031,1.0485535,-4.11924,-10.033249,15.738831,17.65857,40.0,25.845907,40.0,-13.845222,-11.692688,-0.5644531,-10.501013,19.733944,-18.0,-18.0
828,5.2099075,-19.319218,-2.3021927,-14.145264,6.2807617,0.6597252,7.544876,-24.196503,10.529419,-40.0,-22.389355,16.364128,-14.682697,18.0,5.288147,23.982185,-23.855354,-1.8583974,18.0
829,-79.7101,8.281942,-62.225815,44.29309,-40.0,-72.19574,-11.426514,200.0,-98.52539,28.807892,13.821481,-35.48098,10.377838,-10.859245,8.789368,-0.3109131,9.083179,14.559177,9.943237
830,0.22954941,46.28952,41.637238,-5.487915,0.34344482,-28.404121,-141.73547,-109.46956,-300.0,-5.113922,20.806698,3.596818,8.12571,-18.0,-18.0,-32.522175,-40.0,-18.0,-18.0
831,12.501136,46.705284,51.298996,2.2165527,6.4324646,5.6715927,-106.18729,-200.0,-300.0,40.0,-37.20085,-22.827013,-40.0,-4.0679855,-18.0,-25.030151,0.45596313,-18.0,-18.0
832,23.425125,-3.4634018,20.89664,-15.300537,-40.0,17.143597,-27.039053,-150.71002,-300.0,40.0,-44.166756,-30.819874,21.34048,4.0930214,-18.0,40.0,40.0,18.0,18.0
833,22.966309,-26.55127,26.456028,3.2438965,-2.1540222,-50.853436,1.6991997,-100.631454,-300.0,40.0,14.136737,-5.2912793,8.946335,18.0,-8.3828125,-10.2455635,-13.932495,18.0,8.1423645
834,-11.809528,-15.607273,-38.410316,-4.6348877,-7.2943115,23.868435,18.316814,46.722366,-60.15973,40.0,-4.680435,8.71664,19.54805,3.2489395,12.328857,26.697268,8.3025055,18.0,18.0
835,-16.874023,39.11345,-14.562653,0.42651367,-22.687683,24.200005,-85.67171,36.32981,-43.44702,40.0,13.5540695,40.0,-8.245064,-6.7391434,7.7573853,7.344242,9.604462,18.0,-1.8617859
836,-8.997738,34.839985,18.423035,0.06262207,9.709656,13.315268,-76.390854,-50.06719,-72.316315,40.0,2.1100006,0.63440514,-4.784912,-18.0,18.0,-20.483555,15.693118,-6.989876,-15.5937805
837,9.164806,7.2832117,20.058853,6.9868164,-8.871033,2.6279335,-12.243935,-58.65712,-27.848206,40.0,-13.257671,-20.783592,-14.617615,-1.2185948,-18.0,-18.524994,-22.105152,-1.8904648,18.0
838,-3.7797089,-27.858635,-20.725525,0.4234619,-40.0,-9.758028,76.54501,55.848434,37.50409,40.0,4.90884,-24.412079,4.622101,-18.0,-11.10379,-10.119385,-15.369934,-18.0,-7.4579773
839,-8.519524,44.127663,18.51184,12.5477295,7.266571,4.48542,-34.405697,9.342499,5.246582,-7.1481934,9.354008,16.510918,5.348068,18.0,18.0,2.9645233,0.3326187,-2.3544502,-0.5968323
840,0.7602234,-3.5351944,52.491943,7.971924,-0.19577026,6.8006134,19.872063,-50.314987,-20.213623,-7.6069946,-31.580774,-7.654808,-13.00721,-0.4985695,-18.0,40.0,6.2424583,-2.0508194,18.0
841,10.865566,23.537544,0.9859009,9.585693,-10.862488,3.9484777,-33.017918,-8.944851,-14.853088,4.191345,-6.5878677,29.020123,-6.651993,-0.59711075,9.748779,20.705757,-40.0,-18.0,18.0
842,-9.112347,-21.950897,2.2055054,20.628418,-3.221222,-5.7969513,27.758419,-5.245611,-19.692322,-2.1452332,35.486713,40.0,7.1671295,18.0,-18.0,-10.988501,6.991539,0.8481903,-5.8753967
843,1.170723,-5.7189703,10.01474,36.884766,-2.7476196,-6.9638443,10.950492,-5.4408054,-20.647644,4.210907,19.751637,-2.2174702,7.976326,-2.291584,18.0,-40.0,12.2295,-18.0,-18.0
844,-14.668526,-17.368683,34.189545,34.490784,9.770386,-2.0230408,31.416168,-38.12848,-21.442322,-0.95840454,-0.5066452,-21.33758,-31.809027,8.683243,0.87908936,-26.882233,40.0,-18.0,-18.0
845,23.28041,30.531157,70.03601,-251.48328,-40.0,3.4802904,-1.2379189,-10.398041,-20.822815,8.884735,-66.727005,-29.054398,-15.898544,-18.0,-18.0,20.434778,-5.1105766,18.0,-11.107391
846,19.639149,-41.382645,-62.09938,-285.26648,5.0028076,-5.8451805,31.94023,24.069775,-37.79126,25.601898,44.45513,34.92431,17.234814,-18.0,2.1170044,13.075081,-35.90055,-18.0,18.0
847,14.185202,88.18942,-105.25964,-300.0,23.370117,-7.4627266,-16.632843,0.59381104,-22.484741,-40.0,-2.6902943,-2.4452775,38.16896,7.024824,-18.0,40.0,5.348709,18.0,18.0
848,1.0593529,194.57689,-76.81357,-300.0,40.0,14.497398,-60.189346,11.985672,-4.0059814,2.3334045,-11.164806,-15.722621,40.0,2.8356743,-18.0,2.5832558,-8.910591,1.1405602,18.0
849,-14.591183,67.23935,-51.544067,-144.04181,40.0,-1.3635921,-10.214718,-2.3813171,-10.561279,0.39562988,11.250305,10.241011,-5.9266586,-18.0,11.047913,7.1803446,23.910131,-18.0,0.67749023
850,4.2341805,146.10568,-44.19223,-119.927155,40.0,-0.6088047,-42.84432,4.951523,2.8392334,7.2719727,-16.611927,-18.566883,-5.7037506,2.289517,6.4398804,-13.429089,-8.111898,-0.50939846,-18.0
851,-1.3603592,12.050522,40.557236,12.308289,40.0,-11.314087,20.208153,-8.3349,11.586792,-4.1887817,9.6067505,4.8703537,-40.0,-18.0,-18.0,-19.519602,-40.0,-18.0,-18.0
852,9.839638,-106.21408,-72.34642,-38.439484,40.0,-0.8185692,37.87266,23.99121,9.053223,1.4816589,1.417942,-0.5245781,-1.006424,18.0,-0.99816895,10.870533,12.518114,5.1579895,7.691101
853,3.265709,12.680809,-7.0288086,-8.275665,40.0,6.8545227,-10.251732,3.907257,2.133545,-0.5300598,-34.763706,-16.45337,10.094933,1.25284,0.18115234,35.124496,-40.0,0.73574257,-5.640564
854,-3.2175674,4.9375916,-84.456505,-44.78653,40.0,-15.232826,5.988581,43.14148,17.335693,38.750244,37.388195,40.0,10.958221,-18.0,9.27063,-29.954144,4.3336487,-18.0,10.852325
855,-3.775959,33.245773,77.69205,46.373047,40.0,-4.5895844,-8.67897,-12.852478,12.828003,-40.0,-4.629267,2.0470161,-22.179108,-2.0324807,18.0,-6.796875,-8.452293,4.5180035,-18.0
856,-14.217026,27.326694,-3.0790405,-5.291687,-2.2894287,-9.271759,-45.39534,18.316467,9.796875,-40.0,18.967175,4.061699,-1.2204285,18.0,0.8936157,-13.283149,1.6069794,-0.50359726,-2.2729797
857,3.4653206,7.423565,0.60964966,-5.969055,-0.08169556,13.5535965,-13.342655,4.6589966,12.929199,11.192139,-5.441391,-36.36537,-6.0403214,-18.0,-10.696625,-14.6970215,40.0,5.0323486,11.40979
858,-2.6782455,-23.781635,-53.370724,-31.551514,-11.324585,11.549068,13.734848,34.716064,34.212463,-0.4296875,-1.0673943,14.058189,-10.950455,-12.280088,-4.4001465,6.4875107,9.003876,18.0,-3.19458
859,-3.4489822,8.93066,-30.173744,-28.86377,-0.34902954,-9.222931,-13.051132,42.459656,47.52173,-2.7541199,26.284214,-9.793533,8.679268,5.4644814,-18.0,-29.503288,-40.0,-4.2713795,-18.0
860,4.441681,-28.350525,-53.66948,-37.35968,5.920471,12.203091,38.48144,63.946594,49.422974,6.241333,9.096674,40.0,-12.451416,18.0,-0.54989624,-5.724411,-40.0,-3.7883005,-5.832184
861,-38.32319,-93.374954,68.63652,-182.54749,28.491547,-27.221893,-23.478779,200.0,-140.62714,-40.0,54.455906,40.0,13.006569,18.0,5.738983,40.0,21.574524,-5.8673363,18.0
862,0.7150626,31.240326,34.502167,-42.44397,37.736664,-55.551624,-92.029785,-36.147217,-300.0,-40.0,24.014717,40.0,40.0,-0.9257736,18.0,40.0,20.622086,-18.0,-15.633789
863,-0.032730103,39.963913,53.536396,-1.0539551,-36.09207,8.990723,-81.62165,-185.7996,-285.0714,40.0,-20.307709,-14.14785,-7.925812,-4.6456146,-1.4412537,8.175034,40.0,5.23983,18.0
864,-5.0164337,36.993393,10.141876,-5.2944336,-3.6104126,10.306564,-174.19418,-121.1246,-287.84625,40.0,-19.533316,-1.4273758,21.928772,-18.0,2.829071,38.476654,-4.0959854,-0.38190842,18.0
865,10.228028,5.0081034,6.750366,-3.0620117,-0.95932007,-30.78386,-60.69325,-8.210114,-73.4527,40.0,13.096069,-17.26538,-40.0,-18.0,-18.0,-16.416945,4.874616,0.20702744,-4.7940063
866,-9.236534,-3.59332,-4.4049377,0.4173584,-8.519226,16.730463,42.970455,49.777267,6.7006836,40.0,-9.613956,-40.0,9.902771,7.2020035,3.6758728,-40.0,-39.415474,-4.498027,-11.457367
867,-2.8251228,5.094837,23.684296,1.907959,-26.171875,-6.2812195,2.7709694,-53.46234,-21.858215,-1.8859253,-15.956593,-15.498039,-27.281189,0.71315,18.0,-10.83857,-40.0,-4.5464745,-18.0
868,-2.0935974,4.477106,30.931885,-14.475464,2.2409363,32.44082,21.496313,-86.60098,-63.312683,11.0000305,-31.076523,-7.5892696,6.739067,8.487083,-14.643616,40.0,-2.0149384,1.1068592,5.260437
869,-13.705323,-0.059799194,-15.146271,4.989624,5.001953,19.260626,-26.42123,-3.4953842,-69.98193,34.30963,10.901103,1.6872797,-39.31564,-6.4549904,-18.0,-16.189568,5.179611,-1.8815765,-18.0
870,-17.39304,31.719902,-9.762512,5.187866,5.890808,9.945351,-119.322975,-4.3074646,-83.425476,-4.160431,28.741856,40.0,17.257282,-0.8029785,-18.0,-40.0,1.9290848,-18.0,-1.4132385
871,0.91414,-21.209839,14.219849,17.165771,-8.85495,2.064186,63.087612,-2.3055573,2.7121277,15.164917,-8.996701,-10.619776,0.99466705,-0.6549821,2.9188232,-0.57467556,-1.9008789,0.22560883,-12.622101
872,14.455196,2.7913666,50.339966,24.906494,4.9363403,9.384193,10.076925,-47.25814,-11.498138,0.3668518,-28.096478,-5.105377,40.0,-18.0,4.126892,14.468109,11.9991,14.712761,5.7276917
873,16.352066,18.654514,24.635193,18.062622,28.341034,6.0227566,-21.775139,-18.126427,-15.635376,-8.407288,-21.496738,-8.963403,40.0,18.0,1.3102722,0.04078865,-3.48732,-18.0,-0.7702637
874,2.3988419,14.691338,-12.416016,0.14660645,-7.1042786,-12.05143,-25.624199,31.870316,-0.12072754,3.4593506,4.9315166,-13.940636,40.0,18.0,-5.632324,-7.0107646,40.0,-18.0,-18.0
875,-14.160179,-26.33873,-19.861877,0.14794922,-0.9002991,-5.119831,23.622501,-4.211872,-21.35913,-3.779358,44.743805,40.0,40.0,0.10721016,7.2579956,-16.092442,-14.56469,3.9038467,1.6292114
876,-5.3306046,-3.9113617,-1.729248,25.904236,-1.5490112,2.7616653,15.050945,-19.384949,-33.169678,-4.10907,19.235239,15.027,-18.692719,-18.0,2.70224,-5.548462,9.328976,8.039528,18.0
877,16.35643,13.719826,48.315857,51.99768,-19.613586,13.155838,-4.549736,-53.960693,-37.666626,2.1210327,-49.286762,-19.89141,-40.0,-3.7662697,-8.102997,0.85105896,-40.0,13.173229,-18.0
878,-29.741066,24.948189,54.947754,-157.96326,-36.53842,35.166832,20.861443,-93.82379,-77.31506,-12.440186,0.70854187,-20.692806,-20.283913,-18.0,12.172058,40.0,-3.3365707,-18.0,18.0
